gene_id	gene_name	SRR31535847	SRR31535848	SRR31535849	SRR31535850	SRR31535851	SRR31535852	SRR31535853	SRR31535854	SRR31535855	SRR31535856	SRR31535857	SRR31535858	SRR31535859	SRR31535860
ACAP1	ACAP1	1805.001	2117	3049	1419	1002.001	1586.999	2089	1616.999	2538	1592	3753	1858.001	4537	1550
ACAP2	ACAP2	1104	662	1617	245	230	682	582	656	605	687	1046	1563	1081	465
ACAP3	ACAP3	1045.001	559	1189	469	398	539	844	860	978.001	432.001	958.999	1058	1471	540
ACAT1	ACAT1	228	88	263	53	72	121	121	131	136	147	128	150	212	111
ACAT2	ACAT2	192.254	96.01	366.976	93.141	97	210.42	189.043	177.535	215.239	177.866	250.121	159.683	248.317	107.691
ACBD3	ACBD3	785	846	872	711	328	1149	700	1053	1054	1118	1258	878	943	876
ACBD4	ACBD4	88	50	187	78	11	31	78	67	94	50	182.999	88.001	258	82
ACBD5	ACBD5	486.999	455	638	364	313	441.999	419	329.001	357	349.999	584.001	578.001	629	501
ACBD6	ACBD6	463	255	551	295	162	285	345	236	308	246	520	379	365	366
ACBD7	ACBD7	17	31	8	10	0	17	7	17	28	9	26	4	17	29
ACCS	ACCS	101	58	69.999	34	40	39	61	40	137.001	21	55	132	159	32
ACCSL	ACCSL	4	0	6	0	0	3	0	0	0	0	0	1	0	0
ACD	ACD	140	121	298	34	34	60	44	29	25	32	97	148.999	116	36
ACE	ACE	30	20	57	27	24	35	28	57	48	19	28	41	72	9
ACE2	ACE2	2	0	0	0	0	0	0	0	0	0	3	0	0	0
ACER1	ACER1	0	13	5	0	0	1	0	0	15	0	10	2	8	5
ACER2	ACER2	11	0	10	2	12	0	0	2	9	3	14	13	3	3
ACER3	ACER3	190	111	269.999	96	93	152.001	127	118	118	85	114	256	174	69
ACHE	ACHE	14	5	2	58	46	30	3	32	36	8	5	4	0	130.999
ACIN1	ACIN1	1676.999	1877.001	1948.999	1612	1356	2123.999	2260	2483.001	2431	1380	3057.999	1870.001	2803	2320
ACKR2	ACKR2	1	0	1	14	0	1	0	3	0	3	0	6	0	5
ACKR3	ACKR3	168	47	46	21	15	98	21	62	13	143	38	41	42	55
ACKR4	ACKR4	2	6	0	0	2	11	21	13	2	7	4	7	5	7
ACLY	ACLY	760	361	794	263	331	335	293	385	347	284	493	865	565	424
ACMSD	ACMSD	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACN9	ACN9	67	64	151	75	10	76	59	29	39	28	51	76	16	69
ACO1	ACO1	43	33	59	23	8	40	19	42	7	12	25	69	18	4
ACO2	ACO2	1046.058	462.164	936.643	258.508	383.41	423.678	439.487	394.961	429.26	312.855	700.297	876.718	463.139	506.563
ACOT1	ACOT1	63.652	0	17.337	37.325	1.212	39.767	0	10.699	44.911	28.78	33.324	10.654	30.887	16.203
ACOT11	ACOT11	3	9	18	0	0	1	7	4	10	0	0	5	5	0
ACOT12	ACOT12	0	0	2	0	0	0	0	0	0	0	0	0	0	0
ACOT13	ACOT13	122	25.082	146.032	43	13	63	89	46	35	49	79	79.142	103	47.001
ACOT2	ACOT2	300.349	150	238.663	124.675	110.788	269.233	151	195.301	116.088	110.22	295.676	170.346	281.113	250.796
ACOT4	ACOT4	35	12	51	30	20	24	0	32	24	34	14	19	16	21
ACOT6	ACOT6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACOT7	ACOT7	347	33	72	54	56	62	135	60	76	45	64	201	98	93
ACOT8	ACOT8	207.975	78	288.812	10	62.984	50	57	29	53	32	88	180.566	116.971	34
ACOT9	ACOT9	474	169	273	157	214	271	202	272	168	267.001	186	430	246	230
ACOX1	ACOX1	220.025	180	244.234	129	142	124	134	190	179.246	108.008	225.09	334.001	249	127
ACOX2	ACOX2	17	7	1	0	3	0	0	9	8	5	0	6	0	0
ACOX3	ACOX3	95	18	67	0	0	1	21	38	12	4	45	75	24	18
ACOXL	ACOXL	0	0	3	0	0	0	0	8	0	0	5	0	0	0
ACP1	ACP1	1335	1167	1526	865	1069	1258	897.001	860	950	983	1480	1069	1166	1158.999
ACP2	ACP2	277.001	43	173	84	56	66	44	115	174	18	134	199.001	116	143
ACP5	ACP5	600	181	741	168	97	153	332	396	175	94.001	217	529	247	139
ACP6	ACP6	41	23	66	25	0	24	19	25	12	26	34	34	44	12
ACPL2	ACPL2	104	140	93	59	41	62	31	116	156	124	270	146	144	90
ACPP	ACPP	159	49	202	9	55	141	22	71	2	40	34	183	29	8
ACPT	ACPT	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACR	ACR	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACRBP	ACRBP	342	96	120	83	115	38	69	25	87	41	39	343	22	93
ACRC	ACRC	58	46	81	53	92	60	91	91	87	55	128	50	114	85
ACRV1	ACRV1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACSBG1	ACSBG1	106	0	16	19	78	0	23	3	0	0	12	31	4	13
ACSBG2	ACSBG2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACSF2	ACSF2	187.999	48	257	56	10	32	110	45	40	34	102	154	68	24
ACSF3	ACSF3	329.999	77	355	52	45	116	151	176	158	63	292	261	286	81
ACSL1	ACSL1	2578	1273	924.001	851	632	1317	1147	3000	1372	1186	1012	2548.999	722	1151
ACSL3	ACSL3	544	542	330	505	328	892	622	1067	900	622	727	516	616	539
ACSL4	ACSL4	1193	624.999	834.999	450	355	730.001	468	912	698	717	580	1223	537	796
ACSL5	ACSL5	327	74	575	94	38	115	255	172	119	159	271	432	288	60
ACSL6	ACSL6	139	142	139	64	59	140	100	114	149	185	247	106	206	117
ACSM1	ACSM1	1	0	1	0	12	0	2	20	0	0	9	1	0	1
ACSM2A	ACSM2A	0	0	0	0	0	0	0	1	0	0	0	0	0	0
ACSM2B	ACSM2B	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACSM3	ACSM3	53.787	69	52.992	6	17	39	82	149.803	47	51	77	51.28	82	67
ACSM4	ACSM4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACSM5	ACSM5	0	0	6	0	0	0	0	0	3	0	0	0	3	0
ACSS1	ACSS1	778	240	949	172	80	242.999	221	245	260	201	510	741	628	194
ACSS2	ACSS2	337	190	325	117	71	178	59	129	126	108	191	375	204	52
ACSS3	ACSS3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACTA1	ACTA1	0	9	8	7	0	5	4	8	0	0	8	0	10	3
ACTA2	ACTA2	43	9	51	31	0	47	10	14	0	21	17	85	18	23
ACTA2-AS1	ACTA2-AS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACTB	ACTB	109004	37702	91091	26084	28299	43777	40640	42029	39439	25526	39217	91326	35845	25737
ACTBL2	ACTBL2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACTC1	ACTC1	0	0	0	0	0	4	0	9	0	0	0	0	0	0
ACTG1	ACTG1	43393	17525.999	30064.001	10369	17129	21851	13206	21147.001	16785	13657	17008.001	32748	18067	14470
ACTG1P4	ACTG1P4	0	5	11	0	0	4	31	1	0	2	0	0	10	0
ACTG2	ACTG2	8	0	2	0	0	0	0	0	8	0	0	7	0	0
ACTL10	ACTL10	10	15	27	19	42	5	13	8	29	21	17	10	31	21
ACTL6A	ACTL6A	105	87	133	80	7	55	79	103	51	55	130	101	138	41
ACTL6B	ACTL6B	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACTL7A	ACTL7A	2	0	0	0	0	0	0	0	0	0	0	0	1	0
ACTL7B	ACTL7B	6	4	0	0	0	5	0	4	0	1	0	0	0	0
ACTL8	ACTL8	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACTL9	ACTL9	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACTN1	ACTN1	3319.001	1042	762	375	1007	642	403	914	854	330	1333	2039	1116	791
ACTN1-AS1	ACTN1-AS1	0	0	0	0	0	0	0	8	4	0	0	0	0	0
ACTN2	ACTN2	0	0	0	0	5	0	0	0	0	0	0	0	1	5
ACTN3	ACTN3	4	0	4	0	1	0	7	6	0	0	0	6	15	3
ACTN4	ACTN4	2263.489	965.437	2622.711	817.336	1234.594	1133.246	832.262	1485.126	1204.269	739.326	804.2	2493.75	1144.595	1077.001
ACTR10	ACTR10	563	377	672	369	306	444	542	366	303	332	589	483	364	414
ACTR1A	ACTR1A	997	395	932	322	517	806	418	668	382	311	493	975	476	552
ACTR1B	ACTR1B	712	447	988	340	379	544	511	710	524	503	1181	716	875	567
ACTR2	ACTR2	6621	2144	7699	1238	1583	3157	2144	2556	1755	2791	3037	6159	3276	2745
ACTR3	ACTR3	3244	2678	4592	2067	1538	4849	3336	3414	2793	2977	4923	3320	3074	2634
ACTR3B	ACTR3B	178.761	42	100	15.16	7	37	55	25	38	14	28.645	128.526	16	16
ACTR3BP2	ACTR3BP2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACTR3BP5	ACTR3BP5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACTR3C	ACTR3C	10.239	0	11	1.84	0	7	21	2	1	9	11.355	5.474	15	5
ACTR5	ACTR5	140	96	169	141	84	131	207	147	241.001	95	273	206	237	221
ACTR6	ACTR6	249	314	290	176	183	428.999	356	258	261.999	439	597	194	274	438
ACTR8	ACTR8	155	93	152	61	128	138	122	186	53	98	152	187	195.001	188
ACTRT1	ACTRT1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACTRT2	ACTRT2	0	0	0	0	0	0	0	7	0	0	0	0	0	0
ACTRT3	ACTRT3	4	7	4	0	0	0	0	7	0	0	0	1	0	0
ACVR1	ACVR1	332	71	350.001	89	136	150	126	122	135	122	231	286.999	149	70
ACVR1B	ACVR1B	435	139	64	156	186	255	122	234	177	114	186	325	154	240
ACVR1C	ACVR1C	52	97	94	66	10	142	60	111	87	142	243	72	164	192
ACVR2A	ACVR2A	212.97	183.996	251.09	149	321.432	187.058	175	336.052	259	112	191.165	238.931	174.103	259.067
ACVR2B	ACVR2B	39	26	98	24	23	26	47	46	69	27	68	63	61	37
ACVR2B-AS1	ACVR2B-AS1	2	12	7	0	0	0	0	1	0	0	4	0	14	0
ACVRL1	ACVRL1	11	0	18	11	12	29	6	8	23	0	7	11	11	2
ACY1	ACY1	143	31.609	111	46	34	27	68	62	50	18	98	110	74	27
ACY3	ACY3	15	9	6	7	20	6	0	9	0	9	12	6	4	6
ACYP1	ACYP1	37.414	20	76	13	5	16	73	11	23	24	37	18	41	8
ACYP2	ACYP2	83	39	132	64	69	84	6	33	47	62	66	91	53	25
AD000090.2	AD000090.2	36	29	32	49	18	40	32	21	43	17	79	48	71	18
ADA	ADA	396.001	82	404	213	171	162.001	69	212	211	96	200	317	304	298
ADAD1	ADAD1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADAD2	ADAD2	0	0	0	0	0	0	0	0	0	0	2	2	0	0
ADAL	ADAL	33	27	38	11	15.006	16	17	14	36	8	56	29.001	28	20
ADAM10	ADAM10	1276	608	1439	277	124	649	455	497	709	556	774	1612	1193	379
ADAM11	ADAM11	9	0	11	0	10	9	13	9	0	0	13	8	0	0
ADAM12	ADAM12	23	0	3	24	0	53	3	32	13	11	8	25	57	9
ADAM15	ADAM15	1694.999	819	1641	328.001	461	513	528	842.001	284	644.999	986.999	1218.998	328.999	252
ADAM17	ADAM17	418	351	416	227	309	475	418	402	243	230	392	503	285	390
ADAM18	ADAM18	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADAM19	ADAM19	704	325	1475	291	415	534	848	420	532	368	858	757	1416	497
ADAM1A	ADAM1A	17	30	39	20	5	15	34	16	18	18	37	28	56	15
ADAM2	ADAM2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADAM20	ADAM20	0	0	0	0	0	0	0	0	0	0	6	3	15	4
ADAM20P1	ADAM20P1	0	0	0	6	0	0	2	0	0	0	8	0	4	6
ADAM21	ADAM21	0	0	4	0	0	0	0	0	0	0	0	0	0	0
ADAM21P1	ADAM21P1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADAM22	ADAM22	16	20	26	11	5	12	13	9	26	4	25	18	13	11
ADAM23	ADAM23	16	9	62	0	46	37	38	27	18	35	14	14	46	20
ADAM28	ADAM28	167	191	399.999	230	79	278.999	720	530.999	389	203	324	251	330.001	391
ADAM29	ADAM29	0	0	0	0	0	0	0	5	0	0	0	0	0	0
ADAM30	ADAM30	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADAM32	ADAM32	0	0	0	0	0	0	0	0	0	0	0	1	0	0
ADAM33	ADAM33	2	5	1	0	0	4	0	19	0	0	2	6	0	3
ADAM3A	ADAM3A	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADAM5	ADAM5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADAM7	ADAM7	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADAM8	ADAM8	2947	1371	2897	1043	1198	1556	1620	2695	2933	982	1395	3677	2305.999	1354
ADAM9	ADAM9	591	363	361	139	225	460	308	606	333	280	201	727	143	277
ADAMDEC1	ADAMDEC1	1	5	11	3	0	4	3	12	12	10	2	10	2	5
ADAMTS1	ADAMTS1	66	33	34	10	0	61	0	61	0	9	23	298	24	30
ADAMTS10	ADAMTS10	306.999	385	130.999	305	108	268	386	538	478.999	246.001	448	358	760.999	553
ADAMTS12	ADAMTS12	0	0	0	0	0	0	0	5	0	0	0	0	0	0
ADAMTS13	ADAMTS13	21	19	30	14	0	18	9	24	62	0	47	43	31	18
ADAMTS14	ADAMTS14	6	0	8	8	1	0	0	1	10	0	0	11	7	0
ADAMTS15	ADAMTS15	0	0	0	0	0	0	0	5	0	0	0	1	0	0
ADAMTS16	ADAMTS16	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADAMTS17	ADAMTS17	11	27	15	10	0	21	33	29	20	5	35	36	18	30
ADAMTS18	ADAMTS18	0	0	0	0	0	0	8	0	0	0	1	0	6	0
ADAMTS19	ADAMTS19	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADAMTS2	ADAMTS2	6	7	0	0	0	57	0	20	0	5	4	27	0	6
ADAMTS20	ADAMTS20	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADAMTS3	ADAMTS3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADAMTS4	ADAMTS4	11	16	8	0	14	2	15	8	19	6	0	3	12	8
ADAMTS5	ADAMTS5	2	0	24	0	0	24	0	4	0	0	0	20	13	9
ADAMTS6	ADAMTS6	15	13	18	0	0	10	30	53	35	12	71	5	10	8
ADAMTS7	ADAMTS7	0	0	4	2	0	12	0	8	0	0	0	2	0	7
ADAMTS7P1	ADAMTS7P1	5	0	7	0	0	20	1	0	17	4	6	2	32	24
ADAMTS8	ADAMTS8	4	0	0	0	0	0	0	0	0	0	0	0	5	0
ADAMTS9	ADAMTS9	0	0	0	0	0	0	0	2	0	0	0	0	0	0
ADAMTS9-AS2	ADAMTS9-AS2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADAMTSL1	ADAMTSL1	0	0	0	0	0	6	0	21	0	0	0	10	0	0
ADAMTSL2	ADAMTSL2	1	0	11	12	0	0	4	8	0	0	13	1	0	24
ADAMTSL3	ADAMTSL3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADAMTSL4	ADAMTSL4	591.001	138	412	61	65	112.999	82	146	32	30	133	619	68	11
ADAMTSL4-AS1	ADAMTSL4-AS1	2	0	1	0	0	6	0	0	0	9	1	7	1	0
ADAMTSL5	ADAMTSL5	16	16	27	6	0	30	28	37	30	37	57	12	49	40
ADAP1	ADAP1	1663	426	1675	421	296	704	519	857	517	353	757	1483	543	314
ADAP2	ADAP2	407.048	173.905	273.038	77.554	61.1	285	38.417	261.439	57.32	59.72	81.381	375.48	78	156
ADAR	ADAR	2660	2517	2466.001	2291	1779	2701.001	1916.001	2957	2895	1937	3474.999	3076.999	3713.999	3575
ADARB1	ADARB1	210	214	465.001	111	110	262	231	174.999	244	149.999	504	230	513.001	109
ADARB2	ADARB2	10	0	4	0	18	8	0	0	7	6	15	36	1	0
ADARB2-AS1	ADARB2-AS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADAT1	ADAT1	65	58	96	23	52	79	79	58	59	66	115	128	98	53
ADAT2	ADAT2	106	96	108	108	57	97	100	162	180	119	210	163	326	120
ADAT3	ADAT3	97	42	62	70	35	61	49	77	74	35	16	69	49	51
ADC	ADC	15	9	9	0	0	10	0	4	0	3	32	13	18	3
ADCK1	ADCK1	42	26	53	11	0	19	44	32	64	23	30	62	31	16
ADCK2	ADCK2	291	267	642	113	183	210	192	157	115	150	367	200	234	249
ADCK3	ADCK3	903	1135	662	1091	460	883	1281.001	1314	1719	707	1574	986	1421	1344.999
ADCK4	ADCK4	248	97	301	34	61	110	143	98	159	62	287	204.077	283.001	67
ADCK5	ADCK5	133	48	151	15	30	68	95	74	91	65	159	129	201	56
ADCY1	ADCY1	6	0	11	9	2	5	30	5	0	6	2	1	0	0
ADCY10	ADCY10	0	0	0	0	0	0	0	0	9	0	0	1	0	0
ADCY10P1	ADCY10P1	10	5	32	0	0	13	23	36	70	34	41	61	95	16
ADCY2	ADCY2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADCY3	ADCY3	318.893	257.905	232.323	133.27	134.357	203.465	93.674	192.44	264.186	169.798	254.357	276.988	305.043	309.972
ADCY4	ADCY4	6	8	9	11	0	13	2	13	10	4	10	16	17	13
ADCY5	ADCY5	0	0	0	0	0	0	0	0	0	0	0	3	0	6
ADCY6	ADCY6	53	13	8	0	4	0	0	17	0	0	0	36	4	0
ADCY7	ADCY7	1808.001	669	1838	238	405	746	751	768	786	509	1111	2218.999	2111.999	432
ADCY8	ADCY8	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADCY9	ADCY9	182	182	256	67	64	255	118	138	167	100	223	287	229	104
ADCYAP1	ADCYAP1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ADCYAP1R1	ADCYAP1R1	0	0	3	0	0	0	0	0	0	0	0	0	3	1
ADD1	ADD1	2596	1169.999	3936.999	567	596	1150	1218	799	1349	1155	2464.001	2798	2529	691
ADD2	ADD2	51	18	143	13	16	19	72	0	32	17	87	63	117	3
ADD3	ADD3	2783.001	2119	4565	963	684	1845.001	1613	1406.001	1885.001	2766	4193.001	3156.999	3626.001	1246.001
ADD3-AS1	ADD3-AS1	3	0	4	0	0	7	0	0	0	0	13	2	14	1
ADGB	ADGB	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADH1A	ADH1A	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADH1B	ADH1B	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADH1C	ADH1C	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADH4	ADH4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADH5	ADH5	648	464	652	350	225	645	370	404	313	604	681	345	406	578
ADH6	ADH6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADH7	ADH7	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADHFE1	ADHFE1	77	24	44	9	43	17	52	45	144	22	62	143	86	57
ADI1	ADI1	1117	419	1340	255	575	466	445	463	538	339	658	980	501	297
ADIG	ADIG	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADIPOQ	ADIPOQ	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADIPOQ-AS1	ADIPOQ-AS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADIPOR1	ADIPOR1	2787.001	1370.001	1387	1079	1452	1395	1319.001	1440	1233	825	1460	2240	1019	1552
ADIPOR2	ADIPOR2	856	247	829	138	239	208	186	348	227	254	378	848	562	331
ADIRF	ADIRF	0	16	3	0	10	0	0	11	0	5	12	2	10	1
ADK	ADK	390	268	591.999	173	136	385	340	269	241	405	410	392	267	219
ADM	ADM	594	728	746	360	305	911	249	1037	314	298	367	589	201	247
ADM2	ADM2	18	0	6	10	20	10	3	13	7	1	19	12	27	22
ADM5	ADM5	21	57	77	78	14	69	78	41	70	32	107	16	74	72
ADNP	ADNP	1036	798	744.001	633	324	1339	995	1252	1031	942.999	1055	1149.001	1214.999	1023
ADNP2	ADNP2	991	1360	720	982	770	2093	1575	1855	1716	1605	2225	1014	1956	1638
ADO	ADO	545	373	423	253	194	664	383	409	306	340	860	499	527	469
ADORA1	ADORA1	4	0	6	0	0	3	0	0	0	0	0	1	6	0
ADORA2A	ADORA2A	627	181	259	205	276	456.315	239	338.001	187	169.045	313	463.951	176	225
ADORA2A-AS1	ADORA2A-AS1	23	0	7	6	0	8	20	7	0	0	12	12.049	26	0
ADORA2B	ADORA2B	220	89	36	3	19	102	43	61	22	143	41	78	23	27
ADORA3	ADORA3	8	15	10	0	0	0	0	18	0	0	6	15	0	2
ADPGK	ADPGK	1589.13	1208.515	1386.255	1231.899	631.999	1642.321	1369.999	2051.805	1588.723	1352.917	2184.499	1943.681	1526.624	1331.147
ADPGK-AS1	ADPGK-AS1	56.871	35.485	9.745	28.102	61	89.68	46	23.196	4.276	28.084	34.501	42.319	58.376	13.854
ADPRH	ADPRH	129	25	82	63	54	97	98	108	1	37	134	143	47	75
ADPRHL1	ADPRHL1	6	0	3	7	0	14	0	0	6	0	5	3	7	4
ADPRHL2	ADPRHL2	350	356	304	310	235	428	331	255	258	219	689	239	425	392
ADPRM	ADPRM	151.999	348	208	189.001	171	321.999	223	283	317.001	348.001	684	240.999	389	364.001
ADRA1A	ADRA1A	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADRA1B	ADRA1B	0	0	0	0	0	2	0	0	0	0	0	0	0	0
ADRA1D	ADRA1D	0	0	0	0	0	0	0	3	0	0	0	0	7	0
ADRA2A	ADRA2A	70	0	19	20	5	14	0	0	0	4	0	30	0	3
ADRA2B	ADRA2B	179	19	37	84	22	88	30	91	46	31	40	92	74	87
ADRA2C	ADRA2C	0	0	0	0	0	0	0	0	0	1	0	0	0	0
ADRB1	ADRB1	10	41	86	5	8	21	26	53	30	17	34	11	9	30
ADRB2	ADRB2	154	179	228	109	55	208	205	134	47	80	138	225	258	173
ADRB3	ADRB3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADRBK1	ADRBK1	7515	5014	7204	4021	3408	3876	4584	5791	5987	2850	5397	7212	6584	3899
ADRBK2	ADRBK2	907	276	869	196	154	322	426	340	290	220	417	1030	497	146
ADRM1	ADRM1	869	423	846	559	716	761.001	600	621	468	403	574	775.001	497	555
ADSL	ADSL	683	423	845	346	425	414	330	399	351	356	552	540	489	328
ADSS	ADSS	666	376	797	351	243	541	284	426	484	475	455	634	616	518
ADSSL1	ADSSL1	13	32	2	0	26	10	10	4	10	4	20	15	15	9
ADTRP	ADTRP	71	41	50	53	23	26	0	134	28	42	192	64	110	45
AEBP1	AEBP1	101	94	84	103	79	182	164	160	128	46	197	122	214	71
AEBP2	AEBP2	531.001	679	740	524	501	1071	651.001	658	531	879.999	1062	532.001	700	716.001
AEN	AEN	358	353	420	169	246	487	250	463	282	297	1262	368.001	550	479
AES	AES	11524.001	7839	17137.001	6158	6148	9354	9898.999	5479	7839	6178	13399	9301	11779	6786.001
AF064858.7	AF064858.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AFAP1	AFAP1	310.99	127	145	150	310	151	61	115	228	89	118	186	270	297
AFAP1-AS1	AFAP1-AS1	32.01	0	1	5	2	0	7	0	5	0	2	7	5	0
AFAP1L1	AFAP1L1	1	0	0	0	15	2	0	6	0	3	2	1	3	0
AFAP1L2	AFAP1L2	12	20	10	7	19	0	1	7	6	4	7	22	19	11
AFF1	AFF1	641	351	1207	273	289	556	693	343	376	473	1042.999	954	913	515
AFF2	AFF2	3	11	9	5	0	9	21	4	26	7	13	19	37	0
AFF3	AFF3	249	302	636	244	43	363	711	243	193	253	554	419.999	823	115
AFF4	AFF4	1285	1675	1284	990	784	2224	1637	2278	1499	1612	2251	2145.999	1924	1998
AFG3L1P	AFG3L1P	147	61	197	96	93	122	132.999	185	189	49	150.999	155	238	102
AFG3L2	AFG3L2	663	595	579	307	401	590	372	379	450	470	715	573	519	498
AFM	AFM	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AFMID	AFMID	27	15	52	0	0	3	29	18	0	2	11	50	21	10
AFP	AFP	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AFTPH	AFTPH	900.177	793.999	1197	626	554	999	835	974.001	521.999	830	959.573	1185	834.001	1039.001
AGA	AGA	355	197	373	168	126	223.001	118	163	99	131	225	286	149.999	153
AGAP1	AGAP1	105.001	99	139	47	24	186	50	63.001	192	163.999	40	123	193	44
AGAP1-IT1	AGAP1-IT1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AGAP11	AGAP11	0	0	0	0	0	3	0	7	0	0	0	0	0	15.111
AGAP2	AGAP2	322.951	175.979	568.834	101	56	158	180	179.999	143	127	311.978	421.277	536.001	138.719
AGAP2-AS1	AGAP2-AS1	6.048	13.021	16.166	0	0	13	0	16	0	0	14.022	4.723	7	2.281
AGAP3	AGAP3	723.999	410.999	735	314	314	304	307	670	297.999	226	328.999	652	303.001	260
AGAP4	AGAP4	85.774	66.552	92.308	35.795	71.533	82.893	132.055	89.711	103.515	36.83	91.967	134.84	308.82	81.018
AGAP5	AGAP5	15.311	11.195	25.601	3	0	5.382	39.63	4.33	8.702	3.173	25.003	40.137	33.88	3.041
AGAP6	AGAP6	129.102	192.311	147.488	175.856	95.918	146.561	257.278	275.461	267.281	112.585	275.458	210.364	324.162	259.119
AGAP7	AGAP7	29.408	15.788	46.47	24.303	11.55	35.954	85.882	62.804	107.944	44.2	75.304	18.977	107.989	23.252
AGAP9	AGAP9	31.905	86.171	57.777	74.521	34	69.143	67.249	89.832	230.25	52.397	91.226	87.11	161.379	155.522
AGBL1	AGBL1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AGBL1-AS1	AGBL1-AS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AGBL2	AGBL2	7	10	15	10	11	14	5	1	4	7	26	22	20	11
AGBL3	AGBL3	1	0	13	0	11	2	3	0	0	0	6	4	0	0
AGBL4	AGBL4	2	0	0	0	0	0	0	0	0	0	0	0	0	0
AGBL4-IT1	AGBL4-IT1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AGBL5	AGBL5	243.447	203.247	245.039	122.183	140	163.064	180.042	102.033	149.001	141.148	176	208.983	173.091	94.055
AGBL5-AS1	AGBL5-AS1	0	0	0	0	0	0	0	0	0	5	0	0	0	0
AGER	AGER	74.001	104.999	140	127.999	18	53	138	173	243	47	137	150	221.999	80
AGFG1	AGFG1	2144	1555.001	1602.999	1177	973	2072	1862	3554.999	2478	1618.999	2028	2946	2324.999	2502
AGFG2	AGFG2	70	37	129.001	45	54	46	59	32	45	47	81	104	94	24
AGGF1	AGGF1	356	562	375	298	183	397	454	334	449	603	747	365	530	624
AGK	AGK	241.001	55	182	98	67	88	118	124	226	127	147	247	231	161
AGL	AGL	124	181	281	125	73	209	283	221	165	248	402	238	358	248
AGMAT	AGMAT	69	23	123	14	46	35	41	9	33	18	108	37	76	3
AGMO	AGMO	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AGO1	AGO1	695	268	567	200	185	354	228	368	374	217	376	668	465	289
AGO2	AGO2	501	633	339	257	776	584	368	525	382	491	458	483	252	1010
AGO3	AGO3	32	53	64	7	46	52	50	38	18	50	66	66	52	21
AGO4	AGO4	680	372	1088	277	93	612	326	454	337	383	452	928	412	186
AGPAT1	AGPAT1	1788.999	386	867	242	745	243	275	229	250	158	427	1128.999	330	220
AGPAT2	AGPAT2	826	325	807	100	206	222	155	227	163	188	308	578	145	130
